date,datatype_temp,station,attributes_temp,value_temp,datatype_wx,attributes_wx,value_wx,date_only,station_name,latitude,longitude,elevation
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,SNWD,",,W,2400",0.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,TAVG,"H,,S,",20.3,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,TMAX,",,W,2400",22.8,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,TMIN,",,W,2400",16.1,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,WDF2,",,W,",20.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,WDF5,",,W,",30.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,WSF2,",,W,",8.9,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMAX,GHCND:USW00014732,",,W,2400",22.8,WSF5,",,W,",12.1,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,AWND,",,W,",4.3,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,PRCP,",,W,2400",0.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,SNOW,",,W,",0.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,SNWD,",,W,2400",0.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,TAVG,"H,,S,",20.3,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,TMAX,",,W,2400",22.8,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,TMIN,",,W,2400",16.1,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,WDF2,",,W,",20.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,WDF5,",,W,",30.0,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,WSF2,",,W,",8.9,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-05,TMIN,GHCND:USW00014732,",,W,2400",16.1,WSF5,",,W,",12.1,2018-10-05,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,AWND,",,W,",3.6,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,PRCP,"T,,W,2400",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,SNOW,",,W,",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,SNWD,",,W,2400",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,TAVG,"H,,S,",18.7,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,TMAX,",,W,2400",21.1,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,TMIN,",,W,2400",17.8,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,WDF2,",,W,",160.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,WDF5,",,W,",150.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,WSF2,",,W,",6.7,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TAVG,GHCND:USW00014732,"H,,S,",18.7,WSF5,",,W,",8.1,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,AWND,",,W,",3.6,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,PRCP,"T,,W,2400",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,SNOW,",,W,",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,SNWD,",,W,2400",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,TAVG,"H,,S,",18.7,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,TMAX,",,W,2400",21.1,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,TMIN,",,W,2400",17.8,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,WDF2,",,W,",160.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,WDF5,",,W,",150.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,WSF2,",,W,",6.7,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMAX,GHCND:USW00014732,",,W,2400",21.1,WSF5,",,W,",8.1,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,AWND,",,W,",3.6,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,PRCP,"T,,W,2400",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,SNOW,",,W,",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,SNWD,",,W,2400",0.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,TAVG,"H,,S,",18.7,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,TMAX,",,W,2400",21.1,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,TMIN,",,W,2400",17.8,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,WDF2,",,W,",160.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,WDF5,",,W,",150.0,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,WSF2,",,W,",6.7,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-06,TMIN,GHCND:USW00014732,",,W,2400",17.8,WSF5,",,W,",8.1,2018-10-06,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,AWND,",,W,",2.3,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,PRCP,"T,,W,2400",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,SNOW,",,W,",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,SNWD,",,W,2400",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,TAVG,"H,,S,",22.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,TMAX,",,W,2400",27.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,TMIN,",,W,2400",21.1,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,WDF2,",,W,",220.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,WDF5,",,W,",240.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,WSF2,",,W,",5.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TAVG,GHCND:USW00014732,"H,,S,",22.8,WSF5,",,W,",7.6,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,AWND,",,W,",2.3,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,PRCP,"T,,W,2400",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,SNOW,",,W,",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,SNWD,",,W,2400",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,TAVG,"H,,S,",22.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,TMAX,",,W,2400",27.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,TMIN,",,W,2400",21.1,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,WDF2,",,W,",220.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,WDF5,",,W,",240.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,WSF2,",,W,",5.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMAX,GHCND:USW00014732,",,W,2400",27.8,WSF5,",,W,",7.6,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,AWND,",,W,",2.3,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,PRCP,"T,,W,2400",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,SNOW,",,W,",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,SNWD,",,W,2400",0.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,TAVG,"H,,S,",22.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,TMAX,",,W,2400",27.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,TMIN,",,W,2400",21.1,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,WDF2,",,W,",220.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,WDF5,",,W,",240.0,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,WSF2,",,W,",5.8,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-07,TMIN,GHCND:USW00014732,",,W,2400",21.1,WSF5,",,W,",7.6,2018-10-07,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,AWND,",,W,",4.5,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,PRCP,"T,,W,2400",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,SNOW,",,W,",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,SNWD,",,W,2400",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,TAVG,"H,,S,",20.9,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,TMAX,",,W,2400",22.8,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,TMIN,",,W,2400",18.3,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,WDF2,",,W,",90.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,WDF5,",,W,",90.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,WSF2,",,W,",7.2,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,WSF5,",,W,",8.5,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,WT01,",,W,",1.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TAVG,GHCND:USW00014732,"H,,S,",20.9,WT08,",,W,",1.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,AWND,",,W,",4.5,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,PRCP,"T,,W,2400",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,SNOW,",,W,",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,SNWD,",,W,2400",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,TAVG,"H,,S,",20.9,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,TMAX,",,W,2400",22.8,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,TMIN,",,W,2400",18.3,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,WDF2,",,W,",90.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,WDF5,",,W,",90.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,WSF2,",,W,",7.2,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,WSF5,",,W,",8.5,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,WT01,",,W,",1.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMAX,GHCND:USW00014732,",,W,2400",22.8,WT08,",,W,",1.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,AWND,",,W,",4.5,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,PRCP,"T,,W,2400",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,SNOW,",,W,",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,SNWD,",,W,2400",0.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,TAVG,"H,,S,",20.9,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,TMAX,",,W,2400",22.8,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,TMIN,",,W,2400",18.3,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,WDF2,",,W,",90.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,WDF5,",,W,",90.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,WSF2,",,W,",7.2,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,WSF5,",,W,",8.5,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,WT01,",,W,",1.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-08,TMIN,GHCND:USW00014732,",,W,2400",18.3,WT08,",,W,",1.0,2018-10-08,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,AWND,",,W,",3.3,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,PRCP,",,W,2400",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,SNOW,",,W,",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,SNWD,",,W,2400",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,TAVG,"H,,S,",21.8,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,TMAX,",,W,2400",25.6,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,TMIN,",,W,2400",19.4,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,WDF2,",,W,",180.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,WDF5,",,W,",180.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,WSF2,",,W,",6.7,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TAVG,GHCND:USW00014732,"H,,S,",21.8,WSF5,",,W,",7.6,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,AWND,",,W,",3.3,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,PRCP,",,W,2400",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,SNOW,",,W,",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,SNWD,",,W,2400",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,TAVG,"H,,S,",21.8,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,TMAX,",,W,2400",25.6,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,TMIN,",,W,2400",19.4,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,WDF2,",,W,",180.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,WDF5,",,W,",180.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,WSF2,",,W,",6.7,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMAX,GHCND:USW00014732,",,W,2400",25.6,WSF5,",,W,",7.6,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,AWND,",,W,",3.3,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,PRCP,",,W,2400",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,SNOW,",,W,",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,SNWD,",,W,2400",0.0,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,TAVG,"H,,S,",21.8,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,TMAX,",,W,2400",25.6,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
2018-10-09,TMIN,GHCND:USW00014732,",,W,2400",19.4,TMIN,",,W,2400",19.4,2018-10-09,"LAGUARDIA AIRPORT, NY US",40.77944,-73.88035,3.4
